,date,0,1,2
3683,2022-03-23 13:50:00,29.354093551635742,[-0.88390785],30.238000869750977
3684,2022-03-23 14:00:00,29.630573272705078,[-0.7694272],30.399999618530273
3685,2022-03-23 14:10:00,29.630573272705078,[-0.7694272],30.399999618530273
3686,2022-03-23 14:20:00,29.630573272705078,[-0.7694272],30.399999618530273
3687,2022-03-23 14:30:00,29.630573272705078,[-0.7694272],30.399999618530273
3688,2022-03-23 14:40:00,29.630573272705078,[-0.7694272],30.399999618530273
3689,2022-03-23 14:50:00,29.630573272705078,[-0.7694272],30.399999618530273
3690,2022-03-23 15:00:00,31.392240524291992,[0.9462416],30.445999145507812
3691,2022-03-23 15:10:00,31.392240524291992,[0.9462416],30.445999145507812
3692,2022-03-23 15:20:00,31.392240524291992,[0.9462416],30.445999145507812
3693,2022-03-23 15:30:00,31.392240524291992,[0.9462416],30.445999145507812
3694,2022-03-23 15:40:00,31.392240524291992,[0.9462416],30.445999145507812
3695,2022-03-23 15:50:00,31.392240524291992,[0.9462416],30.445999145507812
3696,2022-03-23 16:00:00,30.17628288269043,[-0.23246792],30.408750534057617
3697,2022-03-23 16:10:00,30.17628288269043,[-0.23246792],30.408750534057617
3698,2022-03-23 16:20:00,30.17628288269043,[-0.23246792],30.408750534057617
3699,2022-03-23 16:30:00,30.17628288269043,[-0.23246792],30.408750534057617
3700,2022-03-23 16:40:00,30.17628288269043,[-0.23246792],30.408750534057617
3701,2022-03-23 16:50:00,30.17628288269043,[-0.23246792],30.408750534057617
3702,2022-03-23 17:00:00,29.35673713684082,[-1.0565969],30.413333892822266
3703,2022-03-23 17:10:00,29.35673713684082,[-1.0565969],30.413333892822266
3704,2022-03-23 17:20:00,29.35673713684082,[-1.0565969],30.413333892822266
3705,2022-03-23 17:30:00,29.35673713684082,[-1.0565969],30.413333892822266
3706,2022-03-23 17:40:00,29.35673713684082,[-1.0565969],30.413333892822266
3707,2022-03-23 17:50:00,29.35673713684082,[-1.0565969],30.413333892822266
3708,2022-03-23 18:00:00,29.843408584594727,[-1.0315918],30.875
3709,2022-03-23 18:10:00,29.843408584594727,[-1.0315918],30.875
3710,2022-03-23 18:20:00,29.843408584594727,[-1.0315918],30.875
3711,2022-03-23 18:30:00,29.843408584594727,[-1.0315918],30.875
3712,2022-03-23 18:40:00,29.843408584594727,[-1.0315918],30.875
3713,2022-03-23 18:50:00,29.843408584594727,[-1.0315918],30.875
3714,2022-03-23 19:00:00,31.16412925720215,[0.31312963],30.85099983215332
3715,2022-03-23 19:10:00,31.16412925720215,[0.31312963],30.85099983215332
3716,2022-03-23 19:20:00,31.16412925720215,[0.31312963],30.85099983215332
3717,2022-03-23 19:30:00,31.16412925720215,[0.31312963],30.85099983215332
3718,2022-03-23 19:40:00,31.16412925720215,[0.31312963],30.85099983215332
3719,2022-03-23 19:50:00,31.16412925720215,[0.31312963],30.85099983215332
3720,2022-03-23 20:00:00,30.146650314331055,[-0.5300152],30.676666259765625
3721,2022-03-23 20:10:00,30.146650314331055,[-0.5300152],30.676666259765625
3722,2022-03-23 20:20:00,30.146650314331055,[-0.5300152],30.676666259765625
3723,2022-03-23 20:30:00,30.146650314331055,[-0.5300152],30.676666259765625
3724,2022-03-23 20:40:00,30.146650314331055,[-0.5300152],30.676666259765625
3725,2022-03-23 20:50:00,30.146650314331055,[-0.5300152],30.676666259765625
3726,2022-03-23 21:00:00,30.42994499206543,[-0.2625537],30.6924991607666
3727,2022-03-23 21:10:00,30.42994499206543,[-0.2625537],30.6924991607666
3728,2022-03-23 21:20:00,30.42994499206543,[-0.2625537],30.6924991607666
3729,2022-03-23 21:30:00,30.42994499206543,[-0.2625537],30.6924991607666
3730,2022-03-23 21:40:00,30.42994499206543,[-0.2625537],30.6924991607666
3731,2022-03-23 21:50:00,30.42994499206543,[-0.2625537],30.6924991607666
3732,2022-03-23 22:00:00,30.34735107421875,[-0.7146496],31.062000274658203
3733,2022-03-23 22:10:00,30.34735107421875,[-0.7146496],31.062000274658203
3734,2022-03-23 22:20:00,30.34735107421875,[-0.7146496],31.062000274658203
3735,2022-03-23 22:30:00,30.34735107421875,[-0.7146496],31.062000274658203
3736,2022-03-23 22:40:00,30.34735107421875,[-0.7146496],31.062000274658203
3737,2022-03-23 22:50:00,30.34735107421875,[-0.7146496],31.062000274658203
3738,2022-03-23 23:00:00,31.396499633789062,[-0.31225064],31.708749771118164
3739,2022-03-23 23:10:00,31.396499633789062,[-0.31225064],31.708749771118164
3740,2022-03-23 23:20:00,31.396499633789062,[-0.31225064],31.708749771118164
3741,2022-03-23 23:30:00,31.396499633789062,[-0.31225064],31.708749771118164
3742,2022-03-23 23:40:00,31.396499633789062,[-0.31225064],31.708749771118164
3743,2022-03-23 23:50:00,31.396499633789062,[-0.31225064],31.708749771118164
3744,2022-03-24 00:00:00,31.02572250366211,[-0.46677765],31.49250030517578
3745,2022-03-24 00:10:00,31.02572250366211,[-0.46677765],31.49250030517578
3746,2022-03-24 00:20:00,31.02572250366211,[-0.46677765],31.49250030517578
3747,2022-03-24 00:30:00,31.02572250366211,[-0.46677765],31.49250030517578
3748,2022-03-24 00:40:00,31.02572250366211,[-0.46677765],31.49250030517578
3749,2022-03-24 00:50:00,31.02572250366211,[-0.46677765],31.49250030517578
3750,2022-03-24 01:00:00,30.79067039489746,[-0.62032807],31.410999298095703
3751,2022-03-24 01:10:00,30.79067039489746,[-0.62032807],31.410999298095703
3752,2022-03-24 01:20:00,30.79067039489746,[-0.62032807],31.410999298095703
3753,2022-03-24 01:30:00,30.79067039489746,[-0.62032807],31.410999298095703
3754,2022-03-24 01:40:00,30.79067039489746,[-0.62032807],31.410999298095703
3755,2022-03-24 01:50:00,30.79067039489746,[-0.62032807],31.410999298095703
3756,2022-03-24 02:00:00,30.1589298248291,[-0.9890711],31.148000717163086
3757,2022-03-24 02:10:00,30.1589298248291,[-0.9890711],31.148000717163086
3758,2022-03-24 02:20:00,30.1589298248291,[-0.9890711],31.148000717163086
3759,2022-03-24 02:30:00,30.1589298248291,[-0.9890711],31.148000717163086
3760,2022-03-24 02:40:00,30.1589298248291,[-0.9890711],31.148000717163086
3761,2022-03-24 02:50:00,30.1589298248291,[-0.9890711],31.148000717163086
3762,2022-03-24 03:00:00,30.849849700927734,[-0.8671502],31.716999053955078
3763,2022-03-24 03:10:00,30.849849700927734,[-0.8671502],31.716999053955078
3764,2022-03-24 03:20:00,30.849849700927734,[-0.8671502],31.716999053955078
3765,2022-03-24 03:30:00,30.849849700927734,[-0.8671502],31.716999053955078
3766,2022-03-24 03:40:00,30.849849700927734,[-0.8671502],31.716999053955078
3767,2022-03-24 03:50:00,30.849849700927734,[-0.8671502],31.716999053955078
3768,2022-03-24 04:00:00,30.789514541625977,[-0.919485],31.708999633789062
3769,2022-03-24 04:10:00,30.789514541625977,[-0.919485],31.708999633789062
3770,2022-03-24 04:20:00,30.789514541625977,[-0.919485],31.708999633789062
3771,2022-03-24 04:30:00,30.789514541625977,[-0.919485],31.708999633789062
3772,2022-03-24 04:40:00,30.789514541625977,[-0.919485],31.708999633789062
3773,2022-03-24 04:50:00,30.789514541625977,[-0.919485],31.708999633789062
3774,2022-03-24 05:00:00,31.118194580078125,[-0.69580364],31.81399917602539
3775,2022-03-24 05:10:00,31.118194580078125,[-0.69580364],31.81399917602539
3776,2022-03-24 05:20:00,31.118194580078125,[-0.69580364],31.81399917602539
3777,2022-03-24 05:30:00,31.118194580078125,[-0.69580364],31.81399917602539
3778,2022-03-24 05:40:00,31.118194580078125,[-0.69580364],31.81399917602539
3779,2022-03-24 05:50:00,31.118194580078125,[-0.69580364],31.81399917602539
3780,2022-03-24 06:00:00,30.373870849609375,[-0.8236284],31.197500228881836
3781,2022-03-24 06:10:00,30.373870849609375,[-0.8236284],31.197500228881836
